Part Title,Brand,Manufacturer,Category,Part Type,Condition,Quality Tier,Part Source,Price,Currency,Seller SKU,eBay Item ID,OEM Part Numbers,MPN,Position,Vehicle System,Listing URL,Quantity,Fitment Status,Donor Year,Donor Make,Donor Model,Donor Trim,Donor Engine,Donor Transmission,Condition Grade,Tested Status,Damage Notes,Seller Notes
Right rear window upper outer seal Mercedes GL500 2008 used...,Mercedes-Benz,,General,UNCLASSIFIED,USED,NEW,OEM,56.93,USD,MRC-GL5-9750-DR4-R,398121233897,"",,,,https://www.ebay.com/itm/398121233897,1,CONFIRMED,,,,,,,,,,
Left front fender liner insulator Cadillac CTS 2011 used...,Cadillac,,Body,UNCLASSIFIED,USED,NEW,OEM,52.45,USD,CAD-CTS-7984-FD1-B,398121233898,"",,,,https://www.ebay.com/itm/398121233898,1,CONFIRMED,,,,,,,,,,
Steering tie rod Cadillac CTS 2011 used OEM 22777702,Cadillac,,General,UNCLASSIFIED,USED,NEW,OEM,166.11,USD,CAD-CTS-7984-DB-K,398121233905,22777702,22777702,,,https://www.ebay.com/itm/398121233905,1,CONFIRMED,,,,,,,,,,
Dodge Charger HVAC Heater Core 2013 used OEM 68110623AA,Dodge,,General,UNCLASSIFIED,USED,NEW,OEM,262.28,USD,DOG-CHG-3627-AC-I,398121233913,68110623AA,68110623AA,,,https://www.ebay.com/itm/398121233913,1,CONFIRMED,,,,,,,,,,
Left steering knuckle Lexus IS250 2007 used OEM 43202-53010,Lexus,,General,UNCLASSIFIED,USED,NEW,OEM,214.31,USD,LEX-IS-1277-SU-M,398121233922,43202-53010,43202-53010,,,https://www.ebay.com/itm/398121233922,1,CONFIRMED,,,,,,,,,,
Drain plug Mazda 3 2008 used OEM BP4K68406C30,Mazda,,General,UNCLASSIFIED,USED,NEW,OEM,52.45,USD,MAZ-MZ3-2088-DR1-N,398121233928,BP4K68406C30,BP4K68406C30,,,https://www.ebay.com/itm/398121233928,1,CONFIRMED,,,,,,,,,,
HVAC unit housing support Audi S4 2015 used OEM 7L0819259,Audi,,General,UNCLASSIFIED,USED,NEW,OEM,43.7,USD,SAPOP16-MT-316,398121233932,7L0819259,7L0819259,,,https://www.ebay.com/itm/398121233932,1,CONFIRMED,,,,,,,,,,
Lower A/C and heater housing Jeep Cherokee 2014 68223046AA,Jeep,,General,UNCLASSIFIED,USED,NEW,OEM,69.94,USD,SAPOP26-AL-566,398121233939,68223046AA,68223046AA,,,https://www.ebay.com/itm/398121233939,1,CONFIRMED,,,,,,,,,,
Grille side molding Toyota Camry 2018 used OEM 53124-33140,Toyota,,Body,UNCLASSIFIED,USED,NEW,OEM,48.96,USD,TOY-CAM-9731-BP3-C,398121233955,53124-33140,53124-33140,,,https://www.ebay.com/itm/398121233955,1,CONFIRMED,,,,,,,,,,
Windshield hood rain channel cover Audi Q7 2007 used OEM 4L0819979,Audi,,Body,UNCLASSIFIED,USED,NEW,OEM,56.7,USD,AUD-Q7-8323-CH-FFF,398121233964,4L0819979,4L0819979,,,https://www.ebay.com/itm/398121233964,1,CONFIRMED,,,,,,,,,,
Exterior door handle Porsche Cayenne 2008 used OEM 95553201000G2X,Porsche,,Body,UNCLASSIFIED,USED,NEW,OEM,144.51,USD,POR-CAY-9697-DR4-P,398121233965,95553201000G2X,95553201000G2X,,,https://www.ebay.com/itm/398121233965,1,CONFIRMED,,,,,,,,,,
Left front door lower hinge assembly Lexus LS460 2007 used OEM...,Lexus,,Body,UNCLASSIFIED,USED,NEW,OEM,43.7,USD,LEX-LS-3145-DR2-M,398121233988,68740-30060,68740-30060,,,https://www.ebay.com/itm/398121233988,1,CONFIRMED,,,,,,,,,,
FEBEST 2012 Mitsubishi Outlander Left Front Gas Shock Absorber 04110-005FL,FEBEST,,Suspension,UNCLASSIFIED,USED,NEW,OEM,91.97,USD,04110-005FL,398121233991,04110-005FL,04110-005FL,,,https://www.ebay.com/itm/398121233991,2,CONFIRMED,,,,,,,,,,
Right rear door check Volkswagen Tiguan 2009-2018 5N0839249A,VolksWagen,,Body,UNCLASSIFIED,USED,NEW,OEM,83.06,USD,SAPOP40-GB-660,398121233993,5N0839249A,5N0839249A,,,https://www.ebay.com/itm/398121233993,1,CONFIRMED,,,,,,,,,,
Rear lower spring seat Toyota Corolla FEBEST 1991-2002 TSI-110R,FEBEST,,Suspension,UNCLASSIFIED,USED,NEW,OEM,86.72,USD,TSI-110R,398121234000,TSI-110R,TSI-110R,,,https://www.ebay.com/itm/398121234000,2,NOT_VERIFIED,,,,,,,,,,
Upper control arm bushing FEBEST MAZDA MZAB-087,FEBEST,,Suspension,UNCLASSIFIED,USED,NEW,OEM,86.72,USD,MZAB-087,398121234006,MZAB-087,MZAB-087,,,https://www.ebay.com/itm/398121234006,2,NEEDS_REVIEW,,,,,,,,,,
Left front height sensor link subassembly Lexus LS430 2002 4...,Lexus,,Electrical,UNCLASSIFIED,USED,NEW,OEM,74.32,USD,SAPOP43-GB-427,398121234009,"",,,,https://www.ebay.com/itm/398121234009,1,CONFIRMED,,,,,,,,,,
Dodge 2013 front center bumper reinforcement beam used...,Dodge,,Body,UNCLASSIFIED,USED,NEW,OEM,174.86,USD,DOG-CHG-3627-BP1-H,398121234028,68100209AC,68100209AC,,,https://www.ebay.com/itm/398121234028,1,NEEDS_REVIEW,,,,,,,,,,
Engine oil cooler Audi Q5 2012 06J117021J,Audi,,Engine,UNCLASSIFIED,USED,NEW,OEM,96.16,USD,SAPOP14-AL-32,398121234042,06J117021J,06J117021J,,,https://www.ebay.com/itm/398121234042,1,CONFIRMED,,,,,,,,,,
FEBEST 2005-2012 Nissan Pathfinder Ball Joint Boot NBJB-R51RLOW,FEBEST,,General,UNCLASSIFIED,USED,NEW,OEM,86.72,USD,NBJB-R51RLOW,398121234044,NBJB-R51RLOW,NBJB-R51RLOW,,,https://www.ebay.com/itm/398121234044,2,CONFIRMED,,,,,,,,,,
Left rear suspension arm FEBEST 2019-2021 Hyundai Sonata Bushing KAB...,FEBEST,,Suspension,UNCLASSIFIED,USED,NEW,OEM,42.92,USD,KAB-K5RL,398121234045,"",,,,https://www.ebay.com/itm/398121234045,2,CONFIRMED,,,,,,,,,,
Engine coolant pipe Lexus LS430 2002 1626450070,Lexus,,Engine,UNCLASSIFIED,USED,NEW,OEM,43.73,USD,SAPOP42-AL-77,398121234052,1626450070,1626450070,,,https://www.ebay.com/itm/398121234052,1,CONFIRMED,,,,,,,,,,
Windshield washer check valve Toyota Corolla 2008-2023 used OEM 8532128020,Toyota Corolla,,General,UNCLASSIFIED,USED,NEW,OEM,43.7,USD,SAPOP52-MT-271,398121234057,"8532128020, 85321-28020; 8532128020","8532128020, 85321-28020",,,https://www.ebay.com/itm/398121234057,1,CONFIRMED,,,,,,,,,,
Right exterior door handle carrier BMW X5 2008 OEM 51227215490 used...,BMW,,Body,UNCLASSIFIED,USED,NEW,OEM,122.4,USD,BMW-X5-4619-DR1-B,398121234059,51227215490,51227215490,,,https://www.ebay.com/itm/398121234059,1,CONFIRMED,,,,,,,,,,
Left rear outer entry rail Mercedes-Benz C350 2007 A2046800335,Mercedes,,General,UNCLASSIFIED,USED,NEW,OEM,96.17,USD,SAPOP44-GB-210,398121234073,A2046800335,A2046800335,,,https://www.ebay.com/itm/398121234073,1,CONFIRMED,,,,,,,,,,
Engine crankshaft pulley Nissan X-Trail FEBEST 2002-2013 NDS-YD22DD,FEBEST,,Engine,UNCLASSIFIED,USED,NEW,OEM,110.36,USD,SAP-21759,398121234082,NDS-YD22DD,NDS-YD22DD,,,https://www.ebay.com/itm/398121234082,3,CONFIRMED,,,,,,,,,,
Lower control arm bushing FEBEST General Motors SZAB-033,FEBEST,,Engine,UNCLASSIFIED,USED,NEW,OEM,86.72,USD,SZAB-033,398121234087,SZAB-033,SZAB-033,,,https://www.ebay.com/itm/398121234087,2,NEEDS_REVIEW,,,,,,,,,,
Front lower bumper Lexus LS 460 2007 OEM 52614-50010 used,Lexus,,Body,UNCLASSIFIED,USED,NEW,OEM,83.05,USD,LEX-LS-3145-BP1-D,398121234089,52614-50010,52614-50010,,,https://www.ebay.com/itm/398121234089,1,CONFIRMED,,,,,,,,,,
Front shock mount Febest 08-14 Scion xD TSS-KSP90F,FEBEST,,Suspension,UNCLASSIFIED,USED,NEW,OEM,44.59,USD,SAP-22458,398121234093,TSS-KSP90F,TSS-KSP90F,,,https://www.ebay.com/itm/398121234093,3,NEEDS_REVIEW,,,,,,,,,,
Right seat belt Lexus LS 460 2007 rear inner anchor used OEM...,Lexus,,Interior,UNCLASSIFIED,USED,NEW,OEM,43.61,USD,LEX-LS-3145-ST3-W,398121234104,73650-50030,73650-50030,,,https://www.ebay.com/itm/398121234104,1,NOT_VERIFIED,,,,,,,,,,
Safety hood Jaguar F-Pace 2018 OEM used T4N3064,Jaguar,,Body,UNCLASSIFIED,USED,NEW,OEM,87.42,USD,SAPOP24-SJ-733,398121234105,USED; T4N3064,USED,,,https://www.ebay.com/itm/398121234105,1,CONFIRMED,,,,,,,,,,
Right trunk stop cover BMW X5 2008 used OEM 51247164861,BMW,,Body,UNCLASSIFIED,USED,NEW,OEM,52.48,USD,BMW-X5-4619-TK-L,398121234134,51247164861,51247164861,,,https://www.ebay.com/itm/398121234134,1,CONFIRMED,,,,,,,,,,
HVAC heater hose Porsche Cayenne S 2008 used OEM 95557278400,Porsche,,General,UNCLASSIFIED,USED,NEW,OEM,52.45,USD,POR-CAY-9697-AC-G,398121234150,95557278400,95557278400,,,https://www.ebay.com/itm/398121234150,1,CONFIRMED,,,,,,,,,,
Right rear interior door handle Lexus IS 250 2007 sub-assembly used OEM...,Lexus,,Body,UNCLASSIFIED,USED,NEW,OEM,105.47,USD,LEX-IS-1277-DR4-H,398121234164,67730-53010-C0,67730-53010-C0,,,https://www.ebay.com/itm/398121234164,1,CONFIRMED,,,,,,,,,,
Left front engine mount BMW 335i 2009 OEM used 41117135611,BMW,,Engine,UNCLASSIFIED,USED,NEW,OEM,164.36,USD,BMW-35i-2687-CH-PP,398121234169,41117135611; USED,41117135611,,,https://www.ebay.com/itm/398121234169,1,CONFIRMED,,,,,,,,,,
Water pipe MAZDA 3 2008 used OEM Z61013680A,Mazda,,General,UNCLASSIFIED,USED,NEW,OEM,52.44,USD,MAZ-MZ3-2088-EN-XX,398121234195,Z61013680A,Z61013680A,,,https://www.ebay.com/itm/398121234195,1,CONFIRMED,,,,,,,,,,
Roof panel Jaguar XF 2017 used OEM T2H19165,Jaguar,,Body,UNCLASSIFIED,USED,NEW,OEM,437.94,USD,JAG-XF-9202-RF-FF,398121234205,T2H19165,T2H19165,,,https://www.ebay.com/itm/398121234205,1,CONFIRMED,,,,,,,,,,
Front headrest Ford Fiesta 2016 used OEM G2BZ-54611A08-DB,Ford,,General,UNCLASSIFIED,USED,NEW,OEM,126.76,USD,FOR-FIE-0110-ST1-A,398121234212,G2BZ-54611A08-DB,G2BZ-54611A08-DB,,,https://www.ebay.com/itm/398121234212,1,CONFIRMED,,,,,,,,,,
HVAC heater core radiator Audi Q7 2007 used OEM 7L0...,Audi,,Cooling,UNCLASSIFIED,USED,NEW,OEM,83.18,USD,AUD-Q7-8323-AC-AA,398121234229,"",,,,https://www.ebay.com/itm/398121234229,1,CONFIRMED,,,,,,,,,,
Rear bumper cover Dodge Charger 2013 used OEM 68092608AB,Dodge,,Body,UNCLASSIFIED,USED,NEW,OEM,192.34,USD,DOG-CHG-3627-BP2-A,398121234230,68092608AB,68092608AB,,,https://www.ebay.com/itm/398121234230,1,CONFIRMED,,,,,,,,,,
Driveshaft oil seal FEBEST DAIHATSU 95HBY-34560915L,FEBEST,,General,UNCLASSIFIED,USED,NEW,OEM,86.72,USD,95HBY-34560915L,398121234234,95HBY-34560915L,95HBY-34560915L,,,https://www.ebay.com/itm/398121234234,2,NEEDS_REVIEW,,,,,,,,,,
Dodge Charger 2013 left rear outer wheelhouse panel used OEM ...,Dodge,,Body,UNCLASSIFIED,USED,NEW,OEM,117.76,USD,DOG-CHG-3627-FD3-F,398121234255,68037791AB,68037791AB,,,https://www.ebay.com/itm/398121234255,1,CONFIRMED,,,,,,,,,,
Rear armrest support Audi A6 Quattro 2011 used OEM 4G0864283,Audi,,General,UNCLASSIFIED,USED,NEW,OEM,52.46,USD,AUD-QUA-4094-CC-B,398121234265,4G0864283,4G0864283,,,https://www.ebay.com/itm/398121234265,1,CONFIRMED,,,,,,,,,,
Interior lamp assembly Lexus LS 460 2007 used OEM 81080-50030,Lexus,,General,UNCLASSIFIED,USED,NEW,OEM,43.7,USD,LEX-LS-3145-AC-I,398121234267,81080-50030,81080-50030,,,https://www.ebay.com/itm/398121234267,1,CONFIRMED,,,,,,,,,,
Liftgate hinge Porsche Cayenne 2008 used OEM 95551230101,Porsche,,General,UNCLASSIFIED,USED,NEW,OEM,113.88,USD,POR-CAY-9697-TK-D,398121234272,95551230101,95551230101,,,https://www.ebay.com/itm/398121234272,1,CONFIRMED,,,,,,,,,,
Right air brake duct BMW X5 2008 used OEM 51748037140,BMW,,Brakes,UNCLASSIFIED,USED,NEW,OEM,52.33,USD,BMW-X5-4619-BP-Z,398121234278,51748037140,51748037140,,,https://www.ebay.com/itm/398121234278,1,CONFIRMED,,,,,,,,,,
Febest 2001-2005 Nissan Almera Outer CV Joint 0210-N16A42,FEBEST,,General,UNCLASSIFIED,USED,NEW,OEM,66.54,USD,SAP-17930,398121234287,0210-N16A42,0210-N16A42,,,https://www.ebay.com/itm/398121234287,3,CONFIRMED,,,,,,,,,,
Front radiator support plastic panel Mazda3 2008 used OEM...,Mazda,,Body,UNCLASSIFIED,USED,NEW,OEM,104.92,USD,MAZ-MZ3-2088-BP-O,398121234289,BP4K53110H; MAZDA3,BP4K53110H,,,https://www.ebay.com/itm/398121234289,1,NEEDS_REVIEW,,,,,,,,,,
Front strut mount bearing Volkwagen Tiguan 2010 used OEM 1K0412249B,Volkswagen,,Suspension,UNCLASSIFIED,USED,NEW,OEM,74.46,USD,VOL-TIG-0710-SU-B,398121234294,1K0412249B,1K0412249B,,,https://www.ebay.com/itm/398121234294,1,NEEDS_REVIEW,,,,,,,,,,
Engine coolant overflow tube Audi Q7 2009 used OEM 7L0121156E,Audi,,Engine,UNCLASSIFIED,USED,NEW,OEM,87.41,USD,SAPOP16-MT-470,398121234297,7L0121156E,7L0121156E,,,https://www.ebay.com/itm/398121234297,1,CONFIRMED,,,,,,,,,,
Left C-pillar reinforcement BMW 740Li 2012 used OEM 41217204453,BMW,,General,UNCLASSIFIED,USED,NEW,OEM,349.74,USD,BMW-740-C576-CH-S,398121234308,41217204453,41217204453,,,https://www.ebay.com/itm/398121234308,1,CONFIRMED,,,,,,,,,,
Fuel filler door Mazda 3 2008 used OEM BN8V42410E,Mazda,,Body,UNCLASSIFIED,USED,NEW,OEM,57.7,USD,MAZ-MZ3-2088-FL-R,398121234320,BN8V42410E,BN8V42410E,,,https://www.ebay.com/itm/398121234320,1,CONFIRMED,,,,,,,,,,
Engine crankcase vent valve Lexus LX570 2014 1221538010,Lexus,,Engine,UNCLASSIFIED,USED,NEW,OEM,87.58,USD,SAPOP47-AL-680,398121234330,1221538010,1221538010,,,https://www.ebay.com/itm/398121234330,1,CONFIRMED,,,,,,,,,,
Engine oil filter housing Audi Q7 2007 used OEM 03H115403J,Audi,,Engine,UNCLASSIFIED,USED,NEW,OEM,109.49,USD,AUD-Q7-8323-EN-KK,398121234332,03H115403J,03H115403J,,,https://www.ebay.com/itm/398121234332,1,CONFIRMED,,,,,,,,,,
Front brake caliper repair kit Febest 0175-ZRE151F,FEBEST,,Brakes,UNCLASSIFIED,USED,NEW,OEM,86.72,USD,0175-ZRE151F,398121234335,0175-ZRE151F,0175-ZRE151F,,,https://www.ebay.com/itm/398121234335,2,NEEDS_REVIEW,,,,,,,,,,
Radiator hose MAZDA 3 2008 supplier used OEM Z60115185B,Mazda,,Cooling,UNCLASSIFIED,USED,NEW,OEM,52.44,USD,MAZ-MZ3-2088-EN-EE,398121234343,Z60115185B,Z60115185B,,,https://www.ebay.com/itm/398121234343,1,CONFIRMED,,,,,,,,,,
FEBEST DAIHATSU rear transverse arm bushing TAB-287,FEBEST,,General,UNCLASSIFIED,USED,NEW,OEM,86.72,USD,TAB-287,398121234346,TAB-287,TAB-287,,,https://www.ebay.com/itm/398121234346,2,NEEDS_REVIEW,,,,,,,,,,
Control unit mounting bracket Mercedes GL500 2008 used...,Mercedes-Benz,,General,UNCLASSIFIED,USED,NEW,OEM,52.53,USD,MRC-GL5-9750-EU-I,398121234360,"",,,,https://www.ebay.com/itm/398121234360,1,CONFIRMED,,,,,,,,,,
Engine crankshaft oil seal Toyota Sienna FEBEST 2010-2020 95HBY-42650915C,FEBEST,,Engine,UNCLASSIFIED,USED,NEW,OEM,86.72,USD,95HBY-42650915C,398121234366,95HBY-42650915C,95HBY-42650915C,,,https://www.ebay.com/itm/398121234366,2,CONFIRMED,,,,,,,,,,
Engine coolant pipe Audi Q7 2007 used OEM 03H121065C,Audi,,Engine,UNCLASSIFIED,USED,NEW,OEM,65.69,USD,AUD-Q7-8323-EN-CCC,398121234373,03H121065C,03H121065C,,,https://www.ebay.com/itm/398121234373,1,CONFIRMED,,,,,,,,,,
Door lock actuator motor Jaguar XF 2017 used OEM C2D49433,Jaguar,,Engine,UNCLASSIFIED,USED,NEW,OEM,131.84,USD,JAG-XF-9202-DR1-Q,398121234375,C2D49433,C2D49433,,,https://www.ebay.com/itm/398121234375,1,CONFIRMED,,,,,,,,,,
Brake dust shield Jaguar XF 2017 used OEM T2H41549,Jaguar,,Brakes,UNCLASSIFIED,USED,NEW,OEM,122.39,USD,JAG-XF-9202-BR-E,398121234365,T2H41549,T2H41549,,,https://www.ebay.com/itm/398121234365,1,CONFIRMED,,,,,,,,,,
Left front door upper molding Lexus LS430 2002 used OEM 7573450040,Lexus,,Body,UNCLASSIFIED,USED,NEW,OEM,87.47,USD,LXS-LX430-1377-FDM-1,398121234378,7573450040,7573450040,,,https://www.ebay.com/itm/398121234378,1,CONFIRMED,,,,,,,,,,
Rear arm bushing Honda CR-V HAB-234 Febest 2017-2020,FEBEST,,General,UNCLASSIFIED,USED,NEW,OEM,33.04,USD,SAP-22207,398121234380,HAB-234,HAB-234,,,https://www.ebay.com/itm/398121234380,3,CONFIRMED,,,,,,,,,,
FEBEST General Motors parking brake cable puller 10100-M100,FEBEST,,Engine,UNCLASSIFIED,USED,NEW,OEM,42.92,USD,10100-M100,398121234382,10100-M100,10100-M100,,,https://www.ebay.com/itm/398121234382,2,NEEDS_REVIEW,,,,,,,,,,
Rear module BMW 335i 2009 upper section USED OEM 41117179576,BMW,,Electrical,UNCLASSIFIED,USED,NEW,OEM,52.45,USD,BMW-35i-2687-TK-X,398121234402,41117179576,41117179576,,,https://www.ebay.com/itm/398121234402,1,CONFIRMED,,,,,,,,,,
Radiator support tie rod Volkswagen Tiguan 2010 used OEM 5N0806929A,Volkswagen,,Cooling,UNCLASSIFIED,USED,NEW,OEM,92.44,USD,VOL-TIG-0710-CL-NN,398121234403,5N0806929A,5N0806929A,,,https://www.ebay.com/itm/398121234403,1,CONFIRMED,,,,,,,,,,
Parking brake lever Lexus LS460 2007 OEM 46602-50050 used,Lexus,,Brakes,UNCLASSIFIED,USED,NEW,OEM,131.42,USD,LEX-LS-3145-BR-E,398121234407,46602-50050,46602-50050,,,https://www.ebay.com/itm/398121234407,1,CONFIRMED,,,,,,,,,,
Right rear bumper fascia support Dodge Charger 2013 used OEM...,Dodge,,Body,UNCLASSIFIED,USED,NEW,OEM,56.82,USD,DOG-CHG-3627-BP2-D,398121234417,"",,,,https://www.ebay.com/itm/398121234417,1,CONFIRMED,,,,,,,,,,
Febest 2007-2012 Dodge Caliber Inner CV Joint Boot Kit 2415-DUSTT,FEBEST,,General,UNCLASSIFIED,USED,NEW,OEM,86.72,USD,2415-DUSTT,398121234428,2415-DUSTT,2415-DUSTT,,,https://www.ebay.com/itm/398121234428,2,CONFIRMED,,,,,,,,,,
Brake master cylinder BMW 335i 2009 used OEM 34336785664,BMW,,Engine,UNCLASSIFIED,USED,NEW,OEM,69.94,USD,BMW-35i-2687-BR-V,398121234432,34336785664,34336785664,,,https://www.ebay.com/itm/398121234432,1,CONFIRMED,,,,,,,,,,
Left rear disc brake caliper Lexus LS430 2001-2006 4775050150,Lexus,,Brakes,UNCLASSIFIED,USED,NEW,OEM,91.81,USD,SAPOP42-GB-179,398121234433,"",,,,https://www.ebay.com/itm/398121234433,1,CONFIRMED,,,,,,,,,,
Brake caliper repair kit Febest 0175-NX200R,FEBEST,,Brakes,UNCLASSIFIED,USED,NEW,OEM,34.16,USD,0175-NX200R,398121234437,0175-NX200R,0175-NX200R,,,https://www.ebay.com/itm/398121234437,2,NEEDS_REVIEW,,,,,,,,,,
Front rear liftgate BMW X5 2008 used OEM 416271677,BMW,,General,UNCLASSIFIED,USED,NEW,OEM,297.25,USD,BMW-X5-4619-TK-U,398121234446,41627161677; 416271677,41627161677,,,https://www.ebay.com/itm/398121234446,1,CONFIRMED,,,,,,,,,,
Left/driver side wiper arm Audi TT 2009 used OEM 8J1955407B,Audi,,General,UNCLASSIFIED,USED,NEW,OEM,87.59,USD,AUD-TT-4018- WS1-E,398121234452,8J1955407B,8J1955407B,,,https://www.ebay.com/itm/398121234452,1,CONFIRMED,,,,,,,,,,
Luggage compartment door handle Lexus IS 250 2007 used OEM 6...,Lexus,,Body,UNCLASSIFIED,USED,NEW,OEM,227.42,USD,LEX-IS-1277-TK-J,398121234456,"",,,,https://www.ebay.com/itm/398121234456,1,CONFIRMED,,,,,,,,,,
BMW 740Li 2012 front round hood emblem badge used OEM 51148132375,BMW,,Body,UNCLASSIFIED,USED,NEW,OEM,52.45,USD,BMW-740-C576-BN-F,398121234462,51148132375,51148132375,,,https://www.ebay.com/itm/398121234462,1,CONFIRMED,,,,,,,,,,
Rear wheel bearing Febest 2007-2008 Honda Fit DAC32670040M,FEBEST,,Wheels,UNCLASSIFIED,USED,NEW,OEM,47.3,USD,SAP-18683,398121234478,DAC32670040M,DAC32670040M,,,https://www.ebay.com/itm/398121234478,3,CONFIRMED,,,,,,,,,,
Rear rod bushing Febest TOYOTA 48725-22150 TAB-221,FEBEST,,General,UNCLASSIFIED,USED,NEW,OEM,86.72,USD,TAB-221,398121234489,TAB-221,TAB-221,,,https://www.ebay.com/itm/398121234489,2,NEEDS_REVIEW,,,,,,,,,,
Used Audi Q7 2007 Headlight Assembly OEM 4L0941030A,Audi,,General,UNCLASSIFIED,USED,NEW,OEM,223.36,USD,AUD-Q7-8323-LT-C,398121234506,4L0941030A,4L0941030A,,,https://www.ebay.com/itm/398121234506,1,CONFIRMED,,,,,,,,,,
Used BMW 335i 2009 Right Interior Leather Door Handle Cover OEM...,BMW,,Body,UNCLASSIFIED,USED,NEW,OEM,52.45,USD,BMW-35i-2687-DR2-C,398121234507,"",,,,https://www.ebay.com/itm/398121234507,1,CONFIRMED,,,,,,,,,,
Used Porsche Cayenne S 2008 Seat Cushion Foam OEM 95552152801,Porsche,,Interior,UNCLASSIFIED,USED,NEW,OEM,69.88,USD,POR-CAY-9697-ST2-G,398121234511,95552152801,95552152801,,,https://www.ebay.com/itm/398121234511,1,CONFIRMED,,,,,,,,,,
Used Jaguar F-Pace 2018 Tailgate Hinge OEM T4A13766,Jaguar,,Body,UNCLASSIFIED,USED,NEW,OEM,43.71,USD,SAPOP24-SJ-746,398121234520,T4A13766,T4A13766,,,https://www.ebay.com/itm/398121234520,1,CONFIRMED,,,,,,,,,,
Used Dodge 2013 Steering Knuckle OEM 5168421AE,Dodge,,General,UNCLASSIFIED,USED,NEW,OEM,402.17,USD,DOG-CHG-3627-SU-G,398121234540,5168421AE,5168421AE,,,https://www.ebay.com/itm/398121234540,1,NEEDS_REVIEW,,,,,,,,,,
Used Cadillac CTS 2011 Rear Suspension Crossmember OEM 19257549,Cadillac,,Suspension,UNCLASSIFIED,USED,NEW,OEM,349.67,USD,CAD-CTS-7984-SU-Q,398121234552,19257549,19257549,,,https://www.ebay.com/itm/398121234552,1,CONFIRMED,,,,,,,,,,
Febest Brake Caliper Repair Kit 1999-2005 Toyota Celica 0175-CE120F,FEBEST,,Brakes,UNCLASSIFIED,USED,NEW,OEM,32.71,USD,SAP-22335,398121234553,0175-CE120F,0175-CE120F,,,https://www.ebay.com/itm/398121234553,3,CONFIRMED,,,,,,,,,,
Febest Rear Shock Absorber 2007-2012 Mazda 6 05110-006R,FEBEST,,Suspension,UNCLASSIFIED,USED,NEW,OEM,70.07,USD,05110-006R,398121234556,05110-006R,05110-006R,,,https://www.ebay.com/itm/398121234556,2,CONFIRMED,,,,,,,,,,
Used 2008 Mercedes GL500 Right Front Lower Suspension Control Arm...,Mercedes-Benz,,Suspension,UNCLASSIFIED,USED,NEW,OEM,192.69,USD,MRC-GL5-9750-SU-N,398121234562,"",,,,https://www.ebay.com/itm/398121234562,1,CONFIRMED,,,,,,,,,,
Used Volkswagen Tiguan 2010 Fender Apron Reinforcement OEM 5N0805077,Volkswagen,,Body,UNCLASSIFIED,USED,NEW,OEM,43.8,USD,VOL-TIG-0710-CH-CCCC,398121234567,5N0805077,5N0805077,,,https://www.ebay.com/itm/398121234567,1,CONFIRMED,,,,,,,,,,
Used Audi Q7 2007 Evaporative Emissions System Line OEM 7L8201851,Audi,,General,UNCLASSIFIED,USED,NEW,OEM,56.91,USD,AUD-Q7-8323-FL-L,398121234574,7L8201851,7L8201851,,,https://www.ebay.com/itm/398121234574,1,CONFIRMED,,,,,,,,,,
Used BMW 335i 2009 Rear Center Console Front Cover Panel OEM...,BMW,,Body,UNCLASSIFIED,USED,NEW,OEM,52.45,USD,BMW-35i-2687-CC-V,398121234576,"",,,,https://www.ebay.com/itm/398121234576,1,CONFIRMED,,,,,,,,,,
Used Ford Fiesta 2016 Rear Seat Latch Assembly OEM...,Ford,,Interior,UNCLASSIFIED,USED,NEW,OEM,88.3,USD,FOR-FIE-0110-ST3-M,398121234578,"",,,,https://www.ebay.com/itm/398121234578,1,CONFIRMED,,,,,,,,,,
Febest Front Shock Absorber Support 2003-2009 Toyota Highlander TSS-044,FEBEST,,Suspension,UNCLASSIFIED,USED,NEW,OEM,47.92,USD,SAP-17708,398121234617,TSS-044,TSS-044,,,https://www.ebay.com/itm/398121234617,3,CONFIRMED,,,,,,,,,,
Febest CV Joint Boot 2917P-DIIIATF,FEBEST,,General,UNCLASSIFIED,USED,NEW,OEM,47.98,USD,SAP-18123,398121234620,2917P-DIIIATF,2917P-DIIIATF,,,https://www.ebay.com/itm/398121234620,3,NEEDS_REVIEW,,,,,,,,,,
Used Volkswagen Tiguan 2010 Engine Fuse Box Cover OEM 1K093...,Volkswagen,,Engine,UNCLASSIFIED,USED,NEW,OEM,43.8,USD,VOL-TIG-0710-EN-J,398121234622,1K0937132F; 1K093,1K0937132F,,,https://www.ebay.com/itm/398121234622,1,CONFIRMED,,,,,,,,,,
Used Mazda3 2008 Driver Side Door Wiring Harness OEM BP1K67190E,Mazda,,Electrical,UNCLASSIFIED,USED,NEW,OEM,56.83,USD,MAZ-MZ3-2088-EL-S,398121234632,BP1K67190E; MAZDA3,BP1K67190E,,,https://www.ebay.com/itm/398121234632,1,CONFIRMED,,,,,,,,,,
Used Dodge Charger 2013 Left Rear Quarter Panel OEM 68104423AA,Dodge,,Body,UNCLASSIFIED,USED,NEW,OEM,144.15,USD,DOG-CHG-3627-ST1-H,398121234646,68104423AA,68104423AA,,,https://www.ebay.com/itm/398121234646,1,CONFIRMED,,,,,,,,,,
